,event,TrackID,bef/aft,N,Max_1,Min_1,deviation_1,Max_0,Min_0,deviation_0,Class
599,2002,2,0,9,1.2125360794504327,0.49447047813412243,0.93909310936333901,0.041861179131204962,0.0073030950153659679,0.022219929413028239,1.0
600,2002,1,1,9,1.2237550765862497,0.097801846931690584,0.80478341364848938,0.061058610386040768,0.00170730766308963,0.028310378037270181,1.0
601,2002,2,1,8,1.1080028109718671,0.87338325838534603,1.0000661141671507,0.012201877714302922,0.0065344334700854767,0.009507727925308582,1.0
602,1262,1,0,9,1.215690579932311,0.055037505884264967,0.92653049454923375,0.028461961798026014,0.00064708896881443155,0.019132678523593141,1.0
603,1262,2,0,9,2.1092569098108984,0.34682793282860519,0.99481706901712053,0.068055551845582013,0.013858953559141029,0.039432600456168573,1.0
604,1262,1,1,9,1.2284927155904819,0.22962109858126725,0.96122987369766555,0.034221747779827949,0.0062429693117414071,0.020051380664600365,0.8888888888888888
605,1262,2,1,8,1.1644972102223297,0.86859334836664759,1.0075788075760563,0.0283770151089065,0.013028882463616609,0.020022227000632449,1.0
606,893,1,0,9,1.2466310881543627,0.39001463337795206,0.90835574230409555,0.038010568176362669,0.0033200662872120189,0.021682868295724508,1.0
607,893,2,0,9,1.1104793810595419,0.54406277967431238,0.91531734090538486,0.03270205558098889,0.0055518748704925791,0.020896748390048726,1.0
608,893,1,1,10,1.0753672505039134,0.035772113390573394,0.83413068745635477,0.03119031636874714,0.0016910642758832806,0.016125724461266942,1.0
609,893,2,1,9,1.1555697077291223,0.46571637364596447,0.92397410108258371,0.066977177795101928,0.0010895669347057435,0.030170231824179945,1.0
610,1265,1,0,11,1.0942371732759484,0.14211380121947761,0.72952943657189229,0.057448158561254736,0.0022241155612219045,0.01824519557411949,1.0
611,1265,2,0,9,1.6354625050210334,0.24288590679124114,0.9579869116761327,0.085331521107406744,0.017580489865937091,0.037826659608427321,1.0
612,1265,1,1,8,1.0297337142072192,0.9151582601606274,0.98380009395991341,0.0081878634758317248,0.0021051490157683456,0.0050810785873859638,1.0
613,1265,2,1,8,1.5760912552801525,0.5024481529189907,0.97699288281359342,0.033165858261164749,0.00016142881540650092,0.015735398401557136,1.0
614,2290,1,0,9,1.1188144280231977,0.35961611438929608,0.94212910891473767,0.028651673948552895,0.0051544616600725512,0.018502415574061282,1.0
615,2290,2,0,8,1.3425638060843132,0.56425527590713798,0.92643882275557909,0.076986634800125464,0.0076383496388884864,0.045608697923445497,1.0
616,2290,1,1,8,1.3949241201169649,0.68737048651399213,1.0665283143713831,0.060612343233541088,0.031546067273142908,0.047108947837526102,1.0
617,2290,2,1,8,1.0590049357057876,0.94913537213243637,1.0036162809122873,0.01010710499938472,0.0048617887404888011,0.0080087941467328321,1.0
618,2290,3,1,7,1.0540935778342688,0.18347839106467101,0.55471951351860249,0.23915512376188416,0.0067607819430750143,0.12907917197282076,1.0
619,1235,1,0,10,1.3252038360548062,0.56858632342757298,0.96712152761541303,0.1539046463056879,0.016198033585483274,0.070044283342198976,1.0
620,1235,2,0,9,1.3479324460669617,0.81702871145549849,1.0406476183489299,0.068891135908750234,0.00023115376485146038,0.034530691489166238,1.0
621,1235,1,1,11,1.4974881214943803,0.017236568947159414,1.00100811532548,0.092786659583365849,0.018311806775186887,0.050569158073452726,1.0
622,1235,2,1,9,2.3001667531256191,0.70723569478238124,1.2024412006210687,0.069323129972233055,0.0011389465236760696,0.034458754240060202,1.0
623,1747,1,0,9,1.0929310597564228,0.32179854448712136,0.9204697959756396,0.035205932478687821,0.0081535020243631573,0.022924683239663124,1.0
624,1747,2,0,8,1.0690778203938209,0.96349517514621874,1.0068820080904684,0.0066900528534491882,0.0022124642466072597,0.0050205093309266466,1.0
625,1747,1,1,9,1.3720140581211544,0.5902125705951683,0.99500461861658906,0.023632116679706203,0.0027332035863640858,0.011170873100017241,1.0
626,1747,2,1,8,1.2307592100192468,0.86929883236941174,1.0159879172433883,0.029635806945430748,0.011148569166895418,0.016797590647677434,1.0
627,759,1,0,9,1.2214309896130453,0.26259629008350988,0.89631876571777425,0.036013198237006591,0.0012730899624676245,0.018903122133573431,1.0
628,759,2,0,9,1.0872823645290017,0.33747582847123153,0.93024920677254797,0.021132328083097951,0.00021644404695775332,0.013238754024987918,1.0
629,759,1,1,9,1.201122874568967,0.53789924664205391,0.96211060654505376,0.076560971291815605,0.0058286003898544436,0.035247061394174196,1.0
630,759,2,1,9,1.1493748978146585,0.37605035824674243,0.94457124300789497,0.025704659224839721,0.0029096894166625031,0.01563593150912973,1.0
631,249,1,0,8,1.5786485308417315,0.65860349226282722,1.0557262285725475,0.017929905342404795,0.0001519181865150158,0.0086145779442735066,1.0
632,249,2,0,8,1.090138663748041,0.897025637093251,0.9996986139054953,0.010327953223697728,0.005358262919814949,0.00749166006928665,1.0
633,249,1,1,9,1.4238839541461803,0.64306619735510306,0.97502769973733494,0.03125973708679268,0.00011168765672149822,0.016031778590936425,1.0
634,249,2,1,9,1.3034201336814291,0.52729329254008372,0.98062355518119282,0.045584078078109047,0.0075268509761901581,0.025750997691108852,1.0
635,2378,1,0,10,1.259300384632837,0.059420607690143519,0.81882582845475338,0.092642299336550327,0.016435131384188395,0.046236963657338981,1.0
636,2378,2,0,9,1.4822606567304588,0.046197656282712878,0.87026809238583747,0.03356558454887118,0.0037833736237804783,0.019175497800427713,1.0
637,2378,1,1,10,1.2030384780884635,0.26808770765968215,0.87758753452086569,0.085183021716321791,0.029037934664443821,0.05373632037700813,1.0
638,2378,2,1,10,1.8286110203314121,0.75326001760975625,1.1082942782894634,0.037435270282468722,0.010584603339222558,0.025860683579483089,1.0
639,2302,1,0,9,3.208097250491257,0.41293864552795329,1.1579038037377523,0.094171130445942081,0.0039464354644167185,0.046124093245627912,1.0
640,2302,2,0,8,1.0328542347332257,0.97598832847073058,1.0032072135936163,0.0066322881973288061,0.0027561340113009258,0.0045420393324258485,1.0
641,2302,1,1,10,1.0343576837402702,0.031267784529381414,0.81612845224969688,0.013964207008830221,0.00096385232132034648,0.0067243369227416609,1.0
642,2302,2,1,8,2.6259105299252266,0.081221484772941652,1.0351486076924552,0.1211915105890049,0.00044938659933679848,0.071537089523094871,1.0
643,767,1,0,10,1.1705821299654786,0.82829291305793984,1.0395898184502637,0.03386521355282629,0.00088857574282304001,0.014668751053004369,1.0
644,767,2,0,9,1.2892082840253822,0.70234674266069175,1.0055911719878989,0.031599147449683743,0.0024179021284760349,0.018805774422038415,1.0
645,767,1,1,9,1.147440513646371,0.17617190090046145,0.7735931784413107,0.090309564366335748,0.01436276365592043,0.040180337037442275,1.0
646,767,2,1,9,1.2760718236192923,0.042162764486581683,0.85923235538116005,0.095250431263661839,0.039454263523948069,0.059741591173083385,1.0
647,768,1,0,11,1.1653906373294676,0.43488097331727832,0.89790822405911686,0.041694902356505907,0.0074573304980693478,0.023429160341584074,1.0
648,768,2,0,8,1.1161886026260686,0.90211561527407425,1.0018037260359844,0.015633140423923525,0.0067730903170590828,0.010852057419490047,1.0
649,768,1,1,9,1.3111809437364446,0.24868870124651848,0.85843612160882565,0.060571824110364991,0.01838952265680973,0.044999815088311884,1.0
650,768,2,1,8,1.086447029610432,0.93930385907107405,1.0011364044984727,0.013543719642115981,0.0073574110517147795,0.01104770803115384,1.0
651,257,1,0,9,1.275181268973774,0.54072527275992022,0.9747648438880212,0.036987880078101998,0.0071535560455883995,0.017870946599749124,1.0
652,257,2,0,8,1.0581666971500288,0.93738358973729419,0.99816062727035859,0.0077087975755015248,0.0033510801699585258,0.0047751608194586473,1.0
653,257,1,1,9,1.6181335263368861,0.095121096749907888,0.84184707443080931,0.077170693096117626,0.00022329795359485316,0.027785443116755792,1.0
654,257,2,1,9,1.1366410052514082,0.50769621159497114,0.93995255145277257,0.038236779082813199,0.009622038478426298,0.020926103120985876,1.0
655,1283,1,0,9,1.2103889876049778,0.24909542726011716,0.93721418648844035,0.025920679417276549,0.0024622620146781096,0.011201174298175572,1.0
656,1283,2,0,8,1.0419819191175952,0.93946761445349869,0.99653130407140811,0.0060922721363462218,0.0026910516883313779,0.0043399472149662742,1.0
657,1283,1,1,10,1.0955972310473234,0.23549010808716112,0.86859045067502405,0.02903548611235196,0.0038143990106155323,0.021095723217610402,1.0
658,1283,2,1,9,1.2096134316892013,0.33362992351307702,0.952523271516864,0.030218447706090057,0.0086906641446336339,0.014440042278426386,1.0
659,1284,1,0,8,1.0633788180749932,0.9451715003179062,1.0008857962219846,0.012499441702447656,0.002975105807757672,0.007086333306324159,1.0
660,1284,2,0,8,1.1298598835304861,0.91847858375823865,1.0078184043680711,0.012765757156041196,0.0014030431789849307,0.0081692221913695177,1.0
661,1284,1,1,9,1.1253585860467623,0.54368595495682137,0.91716963525325368,0.035342870044069732,0.0009453669756767525,0.01943415223702696,1.0
662,1284,2,1,8,1.5751392610745583,0.1340345515440238,0.90480807013491771,0.071861316917752271,0.0066935665856551613,0.038190512071719723,1.0
663,1286,1,0,9,1.404508985258651,0.57378133410967402,0.98366756727697102,0.08109402166679075,0.00061033159232320999,0.027806840208661823,1.0
664,1286,2,0,8,1.0833205865750255,0.92748417324374832,1.0059027696577352,0.010861545976035419,0.0051390204645755111,0.0075661404753800225,1.0
665,1286,1,1,8,1.3732132825082306,0.12801255349531523,0.82330923506916442,0.091699012488639348,0.015831926929817636,0.056561874640209946,1.0
666,1286,2,1,8,1.3278138520351983,0.20442945965775502,0.93694393851889601,0.059290472931683949,0.00082619360189317703,0.029813196124016835,1.0
667,1153,1,0,8,1.7357748660899959,0.19983874255738113,0.89409865254694454,0.082720274671433863,0.0046801371297948979,0.050229868769413634,1.0
668,1153,2,0,8,1.0449452978014977,0.82061147174220006,0.95777443943287022,0.019299961471193394,0.00893821771077008,0.012603170084140474,1.0
669,1153,1,1,9,1.1108050042011011,0.52788707346139452,0.94723444930118028,0.043091418034441963,0.0099385512384066454,0.024566590946585545,1.0
670,1153,2,1,8,1.1376316949475977,0.82981657253187624,1.0022983789328617,0.018276603392541502,0.0083617953522633903,0.012947476580553762,1.0
671,777,1,0,9,1.1049350982284085,0.29857911760358241,0.92216189569597851,0.02340030962654718,0.0048813153518984867,0.013338764951132061,1.0
672,777,2,0,8,1.1321598528579673,0.13670314396321229,0.75982692745896252,0.064491329662217267,0.00021382326105815743,0.026903842290173514,1.0
673,777,1,1,8,1.0996076430692787,0.95831525981030441,1.0248375177427098,0.0096289093158184458,0.0019947283813076047,0.0048732407925812229,1.0
674,777,2,1,8,1.6036997831651469,0.04428882434030685,0.91285327760184476,0.07412983469913903,0.0058921829677620052,0.042533472994292804,1.0
675,2314,1,0,11,1.1652215284232152,0.12774965558262238,0.7370508539017373,0.081359841470624583,0.0044093123193166585,0.04496543261050074,1.0
676,2314,2,0,10,1.2151043050181858,0.30087232442327605,0.87722934520514606,0.054820691797192643,0.018166814421712502,0.034861813902745724,1.0
677,2314,1,1,10,1.3208164368131872,0.27501698725301033,0.9052218988143359,0.05886132278567352,0.003344134638644621,0.021822510454659133,1.0
678,2314,2,1,9,1.1574914500500084,0.25628622003995677,0.90756241949769545,0.036432795265232021,0.0031797579757533168,0.022895254749792371,1.0
679,2007,1,0,9,1.3275135699398792,0.12357094361180775,0.62068301184529995,0.14994982000468171,0.0035225596488490355,0.093557293909904915,1.0
680,2007,2,0,8,1.1578696079842681,0.42187990981954226,0.87986200565914252,0.074899084596502463,0.0029087706404126168,0.026945317571360053,1.0
681,2007,1,1,9,1.0683411855203615,0.22490774932395599,0.90884503280351892,0.029365794599371137,0.0019182957280359375,0.013354515468088413,1.0
682,2007,2,1,8,1.3099641815718301,0.42370776303934465,0.90842267358875284,0.076358487157049543,0.016093990164553762,0.050888578181023623,1.0
683,94,1,0,10,1.1482336092400069,0.34177185150333211,0.88488445066690713,0.064443716288099445,0.0079643304886972688,0.038087970167454473,1.0
684,94,2,0,10,1.2358406238565249,0.26139967996468411,0.88767477683322193,0.035348373010672327,0.0065819695146712709,0.024055072236540673,1.0
685,94,1,1,9,1.0448063517385153,0.16686756836323424,0.7197344544525951,0.045479596620056469,0.0025500586681398239,0.020535799680901308,1.0
686,94,2,1,9,1.1919283887361309,0.65656133903989011,0.95477406028386602,0.059820787101290795,0.0033299284038987298,0.027773229595984775,1.0
687,781,1,0,9,1.7700544356217027,0.76954965892264471,1.0410173740376139,0.024112131972450379,0.001633892356289024,0.0084518793711039434,1.0
688,781,2,0,8,1.0322668173200504,0.98003574391366333,1.0001795729919627,0.0036966575278042924,0.00067966438475719482,0.0024786615182324718,1.0
689,781,1,1,9,1.149008565036709,0.41260042552060289,0.93211137812886724,0.029709935717885161,0.0035316529796514673,0.018171273056721161,1.0
690,781,2,1,9,1.2397345396192216,0.5610506875721778,0.96603193501503981,0.035555145692094808,0.0056048244985174023,0.022101363744995314,1.0
691,270,1,0,10,1.8768937183795189,0.65248150470373445,1.0858883150103487,0.038104873342735157,0.015726892887316435,0.025842204666446083,1.0
692,270,2,0,9,1.7634749384673649,0.1788370575134923,1.0867849756316237,0.18951623837383552,0.0098468917384168034,0.072943990585951843,1.0
693,270,1,1,8,11.433594488628962,0.47227507125152196,3.7724320544695513,0.2062902068905044,0.021474868543170919,0.095571989620933259,1.0
694,785,1,0,9,1.3517003790169591,0.11097318129227064,0.78393805567494168,0.05903768855572307,0.022954566840580094,0.043079862143927818,1.0
695,785,2,0,8,1.2820270593966137,0.81918409490391542,1.0240183058561945,0.036338049918761994,0.0066947134323521729,0.021974139038792407,1.0
696,785,1,1,9,1.1555393005941963,0.3357120934380457,0.79548048657362058,0.068468081040430853,0.0027377533672091059,0.036125599919688972,1.0
697,785,2,1,8,1.2660801213135007,0.51237183223001326,0.98840372072750715,0.030884139225080515,0.0020144332612322203,0.015561725401876125,1.0
698,1299,1,0,9,1.1410762617593695,0.71557669508873922,0.90208372504507239,0.06517267918691505,0.0058975786647375988,0.035081366688539145,1.0
699,1299,2,0,9,1.1560251399841914,0.38244842215219549,0.9178696178565896,0.043315774883976366,0.0063867135349340298,0.022897776317945887,1.0
700,1299,1,1,9,1.133246713398975,0.0013015202438444514,0.84859581009408525,0.064889243963739893,0.00018942646911263017,0.029065741695804042,1.0
701,1299,2,1,9,1.6292540600558174,0.69293471002221174,1.0316743731058553,0.036800914857320371,0.0037035379744819186,0.020231553970917526,1.0
702,276,1,0,10,1.372640544463503,0.88547242316613939,1.0833450834022087,0.04135057643776574,0.01249594465908449,0.021212309046263568,1.0
703,276,2,0,9,1.2925811609201694,0.41498854173284561,0.91212832765661622,0.026533877840914655,0.002165080033472197,0.015822206318085136,1.0
704,276,1,1,8,1.0431987150357636,0.95328181908054366,0.99789988295133181,0.0090483861919406494,0.004731058346221062,0.0063997107192574933,1.0
705,276,2,1,8,1.1677805190784043,0.04220344078218697,0.7716467039624747,0.055743325141311098,0.0059016349473778344,0.027269304315700335,1.0
706,2350,1,0,9,1.0588807637082607,0.13323979123865407,0.90430827695209315,0.010752020612601831,0.0034299423977013146,0.0070642641394479079,1.0
707,2350,2,0,8,1.0707484976433725,0.90438190676598973,0.9793427552765559,0.022809308126242211,0.00069993088622541388,0.0095240845541948258,1.0
708,2350,1,1,9,1.0836502784857056,0.56549928787742398,0.9393752363511394,0.031991841834478396,0.0019566966108329475,0.018717496483681428,1.0
709,2350,2,1,9,1.1928079635526432,0.41117219458582205,0.95898517698674113,0.038565911468767589,0.0054853816088889021,0.018347549862496523,1.0
710,791,1,0,10,1.1329141959031244,0.13475113120496307,0.84371167507849731,0.061497553188722055,0.00050071820275593426,0.029416097706625188,1.0
711,791,2,0,8,1.2021677332738241,0.80246222677520651,1.0094828000931908,0.030079351176484165,0.0058689823255964058,0.015899700736943547,1.0
712,791,1,1,8,1.1138359887817439,0.75997349091920086,0.99116776805501516,0.016336125036487986,3.1010128158648342e-05,0.0073372382258378157,1.0
713,791,2,1,8,1.1437791057075857,0.76353548841229346,0.95218201842196271,0.033209435688302064,0.001395264618628711,0.016397583904834361,1.0
714,793,1,0,9,1.0420625661408116,0.12458329472516871,0.89842948985089266,0.011773050246984829,0.00037712754256657988,0.0055507187878461881,1.0
715,793,2,0,8,1.072048584863952,0.94356829521311891,1.0015880500555066,0.015061994396264294,0.0039016586740282105,0.0092393583828263102,1.0
716,793,1,1,9,1.0312083754967858,0.063577936643491886,0.89089026641473879,0.0051556200346076497,0.00043958114529801806,0.0031455224733623315,1.0
717,793,2,1,8,1.0680533634912464,0.88539109359367096,0.99628166291174158,0.012784193284193474,0.0038046760159138326,0.0093619526494050035,1.0
718,1821,1,0,9,1.1376183669113697,0.4312290972013737,0.91404468132218242,0.03311606746726467,0.0034314628429645277,0.014767865562865671,1.0
719,1821,2,0,8,1.0720197262239537,0.92516546660235266,1.0002329299799331,0.012217439495397608,0.0066801820638545395,0.0087006704933741737,1.0
720,1821,1,1,9,1.1850359490526485,0.48646226245663443,0.93051108507914826,0.045829785367024617,0.0044501543053195314,0.01767934198272619,1.0
721,1821,2,1,8,1.1777838691019553,0.77824671212412366,1.0016652296066384,0.021106193451699451,0.0012054142125807578,0.012162273987183052,1.0
722,1311,1,0,8,1.1752416988866583,0.70367445813685103,0.94498718541131321,0.028351803872725068,0.0008715770809385754,0.012737560905237116,1.0
723,1311,2,0,8,1.0512107029019011,0.92995447626247851,0.99835639955884248,0.0089750647349715884,0.0045378388044663015,0.0064565379397229158,1.0
724,1311,1,1,10,1.1391933530500973,0.77074949992046204,0.97421059484659911,0.013048484728661686,6.5624153463728074e-05,0.0062768179320025512,1.0
725,1311,2,1,8,1.0484727855020268,0.85852924924993246,0.96385112146113361,0.013287123796439634,0.0042316902761219133,0.0096822238704580097,1.0
726,289,1,0,9,1.1097521857385151,0.56785988423190348,0.94489194889704542,0.035932919157107876,0.0051934051434176232,0.022601328302935049,1.0
727,289,2,0,9,1.901627398801101,0.57860391397408839,1.028931175573754,0.07691579186787828,0.00057388999544539989,0.027940925652481258,1.0
728,289,1,1,11,2.5261627499762955,0.12615446322499652,1.0469108837113275,0.34889411510956081,0.0032122565679750525,0.12625409037804727,0.9090909090909091
729,289,2,1,8,1.684230926870294,0.17882367188280646,0.96288434932059253,0.035364389493925175,0.0017473880328950113,0.012311444740005145,1.0
730,2338,1,0,11,1.2301255124943551,0.24441521394489948,0.95517844579004774,0.021023578739024038,0.0032018614404151213,0.011213285151171868,1.0
731,2338,2,0,9,1.1297628747047501,0.39851855584652235,0.92373881696374383,0.041437833844961719,0.0037946681284040107,0.015675500716862724,1.0
732,2338,1,1,9,1.1252156118883883,0.62416753089474675,0.93733808595417756,0.054213916387880173,0.0073264115178356404,0.025078792904225336,1.0
733,2338,2,1,9,1.137562498046975,0.53577303108846908,0.93806404137357724,0.053337503466821451,0.0070176399560419531,0.02539702829989891,1.0
734,2277,1,0,10,12.167606337589856,0.0463104989349001,3.6238675634868742,0.388153437904939,0.010698794404181033,0.11726550837780489,0.5
735,2277,2,0,8,1.6752344132625923,0.29195395942426799,1.0413797918123655,0.21464772329053244,0.025563239799538881,0.1004697261271668,0.5
736,2277,1,1,9,1.2718082291407153,0.51120545067845491,0.92207039210687491,0.10659690523341925,0.014940360931113866,0.057177649271216525,1.0
737,2277,2,1,8,1.0361108756548543,0.95926787839435779,0.99846468964173252,0.006190809598641267,0.0021826343321240532,0.0038274490929902805,1.0
738,292,1,0,8,1.3373646460248585,0.05070202089781202,0.83450599903735057,0.095549888006413231,0.0055256230853734586,0.046657102168547376,1.0
739,292,2,0,8,1.1014736569609616,0.87978399504407001,0.99979903962304317,0.011295699541394297,0.005744765026263976,0.0086453992866774264,1.0
740,292,1,1,10,1.2366025810346997,0.068087218742610769,0.86847928571017297,0.038723230368505002,0.0033325192595692055,0.017356016953001409,1.0
741,292,2,1,8,1.2742756206903367,0.75395655374971526,1.0157177629283587,0.031596971588009143,0.017033328484808763,0.023484093762588424,1.0
742,1829,1,0,9,1.0605700367400304,0.14222645795734043,0.90888631817797949,0.012682646320882951,0.0029160772894809284,0.0067634024573596145,1.0
743,1829,2,0,8,1.154453015749491,0.91338999559430967,1.0179343103241778,0.018119309802919481,0.0060599356701167006,0.013080044099408153,1.0
744,1829,1,1,8,1.0494701975666021,0.96242599426575159,1.002131686131879,0.0058379956740190475,0.0024203555317207776,0.0036103604580077983,1.0
745,1829,2,1,8,1.1064320614146483,0.78267612136535314,0.94716174398887587,0.02453997455194204,0.00067089244769225412,0.013262295697423768,1.0
746,294,1,0,9,1.1494853452353506,0.40942684849030331,0.927992023112025,0.063417242041670568,0.0006668914136249357,0.027901872434219748,1.0
747,294,2,0,8,1.0851389455271772,0.92232304334737814,1.0024076598932523,0.0063729376179452735,0.0027543152201405241,0.0044192919498905539,1.0
748,294,1,1,9,1.5927583805682823,0.69019483006134263,1.016109675864423,0.057406331296313756,0.00038963342601316953,0.020945249573532103,1.0
749,294,2,1,8,1.0461960927406841,0.93147074432659316,0.9992408899908749,0.0073773542482953314,0.00096694596858454274,0.0042892644358838751,1.0
750,809,1,0,8,1.175002530766635,0.86641715730672209,1.0209346456701116,0.028605492209571842,0.013265839692989112,0.020079686137185495,1.0
751,809,2,0,8,1.1013019094969208,0.7756164931281575,0.94817503207074205,0.014990427402097384,0.0038190823208906211,0.0089657611057542778,1.0
752,809,1,1,10,1.1438650411911806,0.43080412993586115,0.89909113050778766,0.049675182448555975,0.021537978880320552,0.03591238264275854,1.0
753,809,2,1,8,1.184537696779085,0.77574547671205407,1.0051321867052161,0.039457427393236266,0.0045606073640116485,0.020169538542154856,1.0
754,1322,1,0,9,2.1063931304756256,0.89871961276778523,1.1518168586490671,0.041916565309661202,0.00016716790139307484,0.013149878694779606,1.0
755,1322,2,0,9,1.3415044315147384,0.57770380082348372,0.93924632794127383,0.041766660297074265,0.004308086207470474,0.026897090812167207,1.0
756,1322,1,1,9,2.0626169385177922,0.8313963116099431,1.0999250091791288,0.035363460705451322,9.1110253939843044e-05,0.016241688896355969,1.0
757,1322,2,1,8,1.0230766305352068,0.94543231519859738,0.99016198908185804,0.0048109325988445195,0.00077292040355513014,0.003416374310827054,1.0
758,299,1,0,9,1.1906276132385814,0.50209297501217065,0.9289388387236277,0.055329759187170147,0.016668872430149917,0.033601515215559402,1.0
759,299,2,0,9,1.2303874362811795,0.27021237259115638,0.96034631051963459,0.035171044067043314,0.0068669689609563156,0.022113608772099259,1.0
760,299,1,1,10,1.0867988952891368,0.69958190967328904,0.94884523953056554,0.03047540159222456,0.00018491437568113334,0.020635892772715856,1.0
761,299,2,1,8,1.2280391038136143,0.82652658126706502,1.0109726307964826,0.024467625359629652,0.0074031461481571872,0.016265359010407987,1.0
762,2348,1,0,9,1.1969108191181626,0.027699629154732675,0.92175146002298014,0.023926918246363865,0.0072406946830939067,0.01469078307011052,1.0
763,2348,2,0,8,1.3905283908552968,0.66738764567808551,1.0069391128791023,0.018200274157954777,0.005104880968104861,0.01090080408263483,1.0
764,2348,1,1,8,1.2463593582864985,0.10934817869012319,0.81965099266532015,0.10034915074816281,0.00048175050374838976,0.042694622177868569,1.0
765,2348,2,1,8,1.198392303457819,0.93142997501988656,1.021568671434,0.031958152113454152,0.00066899712793443145,0.012011564760278235,1.0
766,813,1,0,8,1.0641738316571991,0.95161830906675149,1.0012256361685119,0.0093842907485268134,0.0041763695963378533,0.0064410982514938372,1.0
767,813,2,0,8,1.0559306588927204,0.96525564164342936,1.0043954398389383,0.010109700485973538,0.00014182645056320942,0.0051844290369768634,1.0
768,813,1,1,9,1.078495080434291,0.15256219511269514,0.9146457886093613,0.014932372694710705,0.0032348491917390532,0.0066912033560696423,1.0
769,813,2,1,9,1.2268865820188983,0.57919026211756763,0.94775450779762638,0.050246138929487955,0.0062857018899795392,0.029527576918873102,1.0
770,1838,1,0,8,1.0355813223615158,0.96970198295866261,1.0003668530102456,0.004125091270403447,0.0017266879158230886,0.0030883603039028283,1.0
771,1838,2,0,8,1.3201143715560075,0.81597878960001868,1.040334274164042,0.050940914035344287,0.023068430907830645,0.037728310511803795,1.0
772,1838,1,1,10,1.091922673962018,0.94281952303495142,1.0013513474836171,0.012873688265694933,0.0024496792742460805,0.0066047149142694729,1.0
773,1838,2,1,8,1.2843157433388934,0.27610487060596572,0.84621164694694795,0.15443209556826615,0.017689629643980367,0.054523006688465117,1.0
774,1329,1,0,9,1.0431617272182321,0.11920234125020558,0.90635707306389557,0.01171364034625505,0.0027189460200071763,0.0075641249237961899,1.0
775,1329,2,0,8,1.1625171811187471,0.80904947515828252,0.99866116011926076,0.024993017179313848,0.013534299710270925,0.018049464512207625,1.0
776,1329,1,1,8,1.267795369002449,0.0048974302400188715,0.78488889415047691,0.054219465154541735,0.015622759950011,0.032201919611555899,1.0
777,1329,2,1,8,1.0487920923969074,0.93894555791735967,0.99891759641642719,0.0079965600569462947,0.00087490850460492098,0.0043427440140007129,1.0
778,1843,1,0,8,1.0472036714049666,0.96055192976868997,0.99996364119209258,0.010670328935590861,0.0052841311092284571,0.0077247313356022113,1.0
779,1843,2,0,8,1.1708649261339854,0.90011382302480702,1.0103358019032487,0.021311192079246533,0.0067952450808485138,0.012160907758469591,1.0
780,1843,1,1,9,1.0870685627235428,0.43432703603130063,0.90258359049963943,0.029350049182510038,0.0086632859304007492,0.016077145817852183,1.0
781,1843,2,1,9,1.0701892693884631,0.1971291149344237,0.90119823370765928,0.020398344855274531,0.00034207554229270798,0.0072976960635074105,1.0
782,2356,1,0,9,1.3285340620233568,0.17311100629442289,0.90883663988385011,0.044070133933003658,0.0025427056741036402,0.023761682336822187,1.0
783,2356,2,0,8,1.3194832527624614,0.16226186516446689,0.84370228743064435,0.064954567658218276,0.0076942003483005048,0.037907384327038926,1.0
784,2356,1,1,9,1.2767551473806362,0.13376195966341647,0.92588159695870997,0.038190690352468526,0.00018448436540156442,0.022434840444741463,1.0
785,2356,2,1,8,1.4035875838271623,0.1044033241043627,0.83899980487472181,0.1078153676679561,0.015577606256515164,0.063859621622395168,1.0
786,824,1,0,9,2.1243409769457164,0.29625806025544921,0.93091962095937775,0.081840454209268401,0.0057861303217937032,0.049610349215017752,1.0
787,824,2,0,9,1.1338151254131503,0.45825893897427961,0.94945781597299139,0.036176210830000721,0.001983933342083688,0.022859574007837589,1.0
788,824,1,1,11,1.2177283629762718,0.17850923446646252,0.78149849579947872,0.085375974317412479,0.0080054759541150627,0.063672671259771996,1.0
789,824,2,1,9,1.7005924349485573,0.7589745600032537,1.030025139877556,0.085578897727008219,0.00080635900641935765,0.031394470614850255,1.0
790,1339,1,0,10,1.1235344733019776,0.25801493677008946,0.86031332208966449,0.058354946490170902,0.0063330767724165127,0.03417902230626263,1.0
791,1339,2,0,8,1.1401776432871928,0.93692890495193681,1.0078044074317691,0.013250781135303175,0.0021818882553031049,0.0081154269745037332,1.0
792,1339,1,1,9,1.2003136898996212,0.28163876771550234,0.89371053963595237,0.044095448496635103,0.0010162027962623277,0.023259308731677981,1.0
793,1339,2,1,8,1.0934743144860888,0.93170238444094011,1.006007123867964,0.009886671413002826,0.0037394422413954825,0.0075323064211488665,1.0
794,828,1,0,10,2.6647609551848492,0.11500410539352519,1.1696114934248314,0.081578889461238313,0.0011696931976703934,0.033009238206176857,1.0
795,828,2,0,8,1.0217377743089471,0.96628510611695517,0.99630286731378004,0.0061172655999342518,0.00028506554396424966,0.0026739284560317357,1.0
796,828,1,1,8,1.0355029488892613,0.99139594254093755,1.0081231524350247,0.0035622602629225009,0.0012054525136281774,0.0022877859029418815,1.0
797,828,2,1,8,1.3633946941597304,0.66666799477540861,1.0294501987778251,0.038209470335533513,0.019327922199783576,0.027517455459490664,1.0
798,1854,1,0,9,1.1768970904407563,0.3235983775044094,0.95009682783196048,0.030300710823045363,0.0043591547601673497,0.014011899672063902,1.0
